date,hour,open,high,low,close,real_volume,tick_volume
2020.06.08,17:30:00,97635,97725,97450,97665,182362,49679
2020.06.09,09:00:00,96700,96810,95820,96175,667515,258387
2020.06.09,09:30:00,96175,96295,95615,95775,606924,226096
2020.06.09,10:00:00,95775,96025,95505,95770,805729,265577
2020.06.09,10:30:00,95770,96530,95535,96265,999653,314006
2020.06.09,11:00:00,96265,96780,95900,96545,854849,269045
2020.06.09,11:30:00,96550,97280,96390,97125,706608,229916
2020.06.09,12:00:00,97130,97390,97070,97140,439298,134916
2020.06.09,12:30:00,97145,97200,96730,96740,475414,139684
2020.06.09,13:00:00,96740,96900,96590,96765,361558,110982
2020.06.09,13:30:00,96770,96865,96565,96695,360367,104583
2020.06.09,14:00:00,96695,97065,96655,97000,308453,95632
2020.06.09,14:30:00,97000,97230,96805,96855,414388,125521
2020.06.09,15:00:00,96855,96965,96620,96665,439553,126700
2020.06.09,15:30:00,96670,96985,96630,96830,393181,113588
2020.06.09,16:00:00,96830,97230,96710,97185,438913,126893
2020.06.09,16:30:00,97180,97245,96735,96845,505742,142260
2020.06.09,17:00:00,96845,96885,96485,96605,306324,92183
2020.06.09,17:30:00,96610,96690,96405,96520,154771,46219
2020.06.10,09:00:00,97020,97490,96925,97415,573154,204557
2020.06.10,09:30:00,97410,97945,97385,97815,813286,265628
2020.06.10,10:00:00,97815,97975,97040,97090,860577,274271
2020.06.10,10:30:00,97085,97190,95690,95875,1431155,418997
2020.06.10,11:00:00,95875,96030,94905,95345,1042029,300374
2020.06.10,11:30:00,95345,95630,94730,95050,797984,245874
2020.06.10,12:00:00,95045,95465,95000,95325,603953,171751
2020.06.10,12:30:00,95320,95690,95150,95210,618961,182123
2020.06.10,13:00:00,95215,95410,94815,95140,535586,159833
2020.06.10,13:30:00,95140,95235,94830,95105,453721,129925
2020.06.10,14:00:00,95110,95615,95070,95160,562024,153336
2020.06.10,14:30:00,95160,95420,94940,95065,561350,165890
2020.06.10,15:00:00,95065,96405,94630,95830,1187989,368121
2020.06.10,15:30:00,95830,95850,94530,95005,1024010,326879
2020.06.10,16:00:00,95000,95645,94785,95630,674020,184320
2020.06.10,16:30:00,95625,95720,94610,94620,712764,192110
2020.06.10,17:00:00,94620,94850,94395,94495,422948,121885
2020.06.10,17:30:00,94500,94830,94325,94325,193539,61006
2020.06.12,09:00:00,91400,91920,90735,91590,660671,244496
2020.06.12,09:30:00,91590,92280,91540,91870,782473,299817
2020.06.12,10:00:00,91875,92475,91680,92145,722816,271893
2020.06.12,10:30:00,92140,93365,92045,93025,1111235,400125
2020.06.12,11:00:00,93025,93370,92160,92260,930317,319117
2020.06.12,11:30:00,92255,92640,91300,91305,1123165,397932
2020.06.12,12:00:00,91310,91835,90675,91520,1127104,397257
2020.06.12,12:30:00,91520,92275,91170,92215,786611,277545
2020.06.12,13:00:00,92210,92390,91730,92050,615704,222372
2020.06.12,13:30:00,92050,92340,91600,92275,585042,202405
2020.06.12,14:00:00,92280,92500,91940,91990,669714,217581
2020.06.12,14:30:00,91995,92135,91050,91180,950104,318560
2020.06.12,15:00:00,91185,91775,90980,91685,732827,237458
2020.06.12,15:30:00,91685,92130,91610,91895,717542,223382
2020.06.12,16:00:00,91895,92440,91885,92045,726833,230593
2020.06.12,16:30:00,92050,92775,91950,92445,668761,207982
2020.06.12,17:00:00,92445,92790,92370,92665,299576,93139
2020.06.12,17:30:00,92660,92995,92520,92995,174807,54022
2020.06.15,09:00:00,90695,90700,89935,90465,761787,289649
2020.06.15,09:30:00,90470,90660,90125,90240,608991,223392
2020.06.15,10:00:00,90240,90700,90105,90340,942426,322142
2020.06.15,10:30:00,90340,91390,90060,91200,1456474,487449
2020.06.15,11:00:00,91200,91440,90800,90805,951483,305877
2020.06.15,11:30:00,90810,91165,90355,90515,1089298,344425
2020.06.15,12:00:00,90515,91025,90405,90770,763601,231487
2020.06.15,12:30:00,90770,90815,90475,90630,593140,175691
2020.06.15,13:00:00,90630,91540,90575,91370,731631,221591
2020.06.15,13:30:00,91370,91640,91120,91620,596005,183845
2020.06.15,14:00:00,91620,92185,91560,91985,765859,220559
2020.06.15,14:30:00,91985,92370,91850,92085,733970,214560
2020.06.15,15:00:00,92085,93190,92075,92695,1171118,336542
2020.06.15,15:30:00,92695,92785,92260,92325,724909,206837
2020.06.15,16:00:00,92330,93065,92260,92425,859110,250013
2020.06.15,16:30:00,92425,92590,92080,92495,741954,209705
2020.06.15,17:00:00,92495,92670,92390,92515,299922,87043
2020.06.15,17:30:00,92515,92770,92450,92520,198757,59536
2020.06.16,09:00:00,94300,95020,94240,94945,6148,2501
2020.06.16,09:30:00,94955,95675,94955,95505,6353,3641
2020.06.16,10:00:00,95485,95515,94970,95085,4449,3107
2020.06.16,10:30:00,95075,95240,94565,94960,5602,3880
2020.06.16,11:00:00,94950,95420,94310,94975,7421,4158
2020.06.16,11:30:00,95015,95075,93295,93360,12986,7709
2020.06.16,12:00:00,93360,94470,93000,94130,11827,6554
2020.06.16,12:30:00,94125,94400,93755,94210,7189,3953
2020.06.16,13:00:00,94220,94295,93970,94140,5325,3057
2020.06.16,13:30:00,94140,94665,94100,94220,7042,3531
2020.06.16,14:00:00,94245,94295,93805,93855,3270,2122
2020.06.16,14:30:00,93885,93995,93515,93730,4346,2441
2020.06.16,15:00:00,93730,94150,93470,93945,6795,3200
2020.06.16,15:30:00,93935,94170,93795,94120,4386,3221
2020.06.16,16:00:00,94115,94170,93500,93885,8014,5165
2020.06.16,16:30:00,93905,94135,93700,93950,7688,4107
2020.06.16,17:00:00,93955,93960,93710,93805,4829,2458
2020.06.16,17:30:00,93815,94100,93660,93900,3752,1638
2020.06.17,09:00:00,94585,95130,94410,94630,493386,199365
2020.06.17,09:30:00,94625,94770,94215,94340,624921,222791
2020.06.17,10:00:00,94345,94640,94185,94445,670521,220496
2020.06.17,10:30:00,94445,94830,94125,94565,938348,290808
2020.06.17,11:00:00,94565,94805,94320,94625,771207,220986
2020.06.17,11:30:00,94620,95300,94510,95125,680864,208594
2020.06.17,12:00:00,95120,95190,94660,94840,517460,157243
2020.06.17,12:30:00,94840,95120,94770,94885,390374,122064
2020.06.17,13:00:00,94885,95130,94770,94985,373719,114598
2020.06.17,13:30:00,94990,96040,94975,96035,673911,203663
2020.06.17,14:00:00,96035,96480,95955,96445,624073,181321
2020.06.17,14:30:00,96450,96840,96380,96735,603141,168057
2020.06.17,15:00:00,96730,96760,96010,96090,683868,193584
2020.06.17,15:30:00,96095,96490,96050,96175,549727,148973
2020.06.17,16:00:00,96170,96385,95910,96075,632724,172473
2020.06.17,16:30:00,96075,96175,95625,95630,610594,170387
2020.06.17,17:00:00,95635,95790,95535,95630,285322,85066
2020.06.17,17:30:00,95635,95850,95535,95560,159403,47639
2020.06.18,09:00:00,94180,94985,93985,94915,658598,237940
2020.06.18,09:30:00,94915,95185,94715,94900,639121,224980
2020.06.18,10:00:00,94900,95500,94810,95470,785712,268584
2020.06.18,10:30:00,95475,96180,95210,95940,1047360,353971
2020.06.18,11:00:00,95940,96790,95900,96705,937343,289365
2020.06.18,11:30:00,96705,97370,96460,97340,953101,285105
2020.06.18,12:00:00,97345,97395,96750,96760,657464,200607
2020.06.18,12:30:00,96760,96995,96575,96605,549907,163355
2020.06.18,13:00:00,96605,96765,96475,96730,416570,123812
2020.06.18,13:30:00,96725,96835,96300,96535,526918,156455
2020.06.18,14:00:00,96530,96810,96450,96590,454602,129961
2020.06.18,14:30:00,96590,97040,96580,96765,520567,154275
2020.06.18,15:00:00,96760,96855,96305,96495,670509,188084
2020.06.18,15:30:00,96495,96765,96275,96460,621960,174158
2020.06.18,16:00:00,96460,96495,96105,96255,561805,156419
2020.06.18,16:30:00,96250,96410,96120,96385,512078,138456
2020.06.18,17:00:00,96380,96485,96290,96405,258478,72695
2020.06.18,17:30:00,96405,96480,95920,95920,173589,50935
2020.06.19,09:00:00,97155,97855,97150,97685,744994,273185
2020.06.19,09:30:00,97690,97950,97600,97800,639526,228899
2020.06.19,10:00:00,97795,97810,97445,97595,603864,208146
2020.06.19,10:30:00,97600,97620,96880,97170,1104676,345447
2020.06.19,11:00:00,97170,97465,97020,97150,744110,228519
2020.06.19,11:30:00,97150,97325,96820,97150,766424,226750
2020.06.19,12:00:00,97150,97630,97150,97435,690556,204525
2020.06.19,12:30:00,97430,97485,97185,97215,379670,111622
2020.06.19,13:00:00,97210,97220,96075,96400,973196,277310
2020.06.19,13:30:00,96400,96870,96235,96830,678167,193504
2020.06.19,14:00:00,96835,96915,96310,96450,594306,174518
2020.06.19,14:30:00,96445,96975,96325,96615,709347,204030
2020.06.19,15:00:00,96615,96875,96040,96170,935945,248294
2020.06.19,15:30:00,96170,96745,95985,96710,648227,183784
2020.06.19,16:00:00,96710,96920,96475,96720,585627,164591
2020.06.19,16:30:00,96720,96825,96445,96540,550409,145934
2020.06.19,17:00:00,96545,96600,96135,96395,406777,109228
2020.06.19,17:30:00,96395,96430,96080,96250,188414,59181
2020.06.22,09:00:00,97435,97520,96975,97155,435231,163550
2020.06.22,09:30:00,97155,97190,96880,96995,415614,135831
2020.06.22,10:00:00,96995,97060,96580,96755,709417,215849
2020.06.22,10:30:00,96750,96765,96260,96380,1058619,316135
2020.06.22,11:00:00,96385,96865,96225,96395,901996,268187
2020.06.22,11:30:00,96395,96470,96145,96345,727708,217977
2020.06.22,12:00:00,96345,96490,96180,96220,525615,147201
2020.06.22,12:30:00,96220,96300,96055,96190,409029,117678
2020.06.22,13:00:00,96190,96450,96185,96315,420267,120360
2020.06.22,13:30:00,96320,96345,96120,96265,402205,122904
2020.06.22,14:00:00,96265,96345,95845,95865,441520,120091
2020.06.22,14:30:00,95865,95925,95530,95665,626277,177502
2020.06.22,15:00:00,95660,95740,95255,95355,655271,172836
2020.06.22,15:30:00,95355,95630,95210,95570,497797,136140
2020.06.22,16:00:00,95570,95655,95025,95135,655382,177565
2020.06.22,16:30:00,95135,95510,95135,95475,455530,118812
2020.06.22,17:00:00,95475,95595,95370,95550,250207,73560
2020.06.22,17:30:00,95555,95820,95510,95800,145730,41385
2020.06.23,09:00:00,97090,97090,96610,97030,536171,188981
2020.06.23,09:30:00,97035,97380,96860,96960,742122,243170
2020.06.23,10:00:00,96960,97040,96510,96605,770059,239260
2020.06.23,10:30:00,96600,96950,96380,96660,1143526,339686
2020.06.23,11:00:00,96660,97405,96430,97235,1036490,298629
2020.06.23,11:30:00,97240,97495,97015,97305,865293,248593
2020.06.23,12:00:00,97300,97670,97125,97210,744405,211916
2020.06.23,12:30:00,97210,97235,96825,97015,522612,142095
2020.06.23,13:00:00,97020,97060,96710,96850,453225,126089
2020.06.23,13:30:00,96850,96925,96730,96810,368666,98959
2020.06.23,14:00:00,96810,96825,96535,96565,423857,118963
2020.06.23,14:30:00,96570,96645,96105,96245,618654,172777
2020.06.23,15:00:00,96245,96250,95960,96130,587792,160352
2020.06.23,15:30:00,96130,96210,95840,96160,600578,159288
2020.06.23,16:00:00,96160,96190,95905,96070,561065,146903
2020.06.23,16:30:00,96065,96325,95925,96155,583947,156331
2020.06.23,17:00:00,96155,96220,95985,96025,227862,66810
2020.06.23,17:30:00,96020,96185,95850,95850,166112,47293
2020.06.24,09:00:00,95200,95625,94955,95595,541827,199940
2020.06.24,09:30:00,95595,95810,95425,95775,584281,207708
2020.06.24,10:00:00,95780,96120,95485,95740,1046276,336478
2020.06.24,10:30:00,95735,96025,95270,95325,1068733,335854
2020.06.24,11:00:00,95330,95655,95120,95635,913502,265753
2020.06.24,11:30:00,95635,95695,94315,94350,1181344,326394
2020.06.24,12:00:00,94350,94515,93920,94155,887480,236244
2020.06.24,12:30:00,94155,94335,93370,93750,905122,239927
2020.06.24,13:00:00,93745,93980,93635,93840,563295,150287
2020.06.24,13:30:00,93845,94325,93600,94285,575400,158777
2020.06.24,14:00:00,94285,94385,93835,93900,584671,165398
2020.06.24,14:30:00,93900,94325,93770,94315,545659,154175
2020.06.24,15:00:00,94315,94670,93950,94630,731165,202537
2020.06.24,15:30:00,94635,94805,94310,94380,648949,180378
2020.06.24,16:00:00,94385,94890,94330,94685,655732,170565
2020.06.24,16:30:00,94685,94850,94355,94420,609824,161649
2020.06.24,17:00:00,94420,94545,94295,94405,274731,76586
2020.06.24,17:30:00,94405,94725,94325,94725,141096,40728
2020.06.25,09:00:00,93810,94475,93785,94345,621308,236465
2020.06.25,09:30:00,94350,94750,94105,94550,852185,294507
2020.06.25,10:00:00,94550,95230,94510,95100,808493,248496
2020.06.25,10:30:00,95100,95245,94235,94635,1269201,378674
2020.06.25,11:00:00,94635,95585,94580,95515,1089641,326790
2020.06.25,11:30:00,95510,95600,95035,95170,697232,211605
2020.06.25,12:00:00,95175,95475,94980,95020,600873,175410
2020.06.25,12:30:00,95020,95110,94605,95020,657655,194378
2020.06.25,13:00:00,95025,95420,95020,95220,495105,143833
2020.06.25,13:30:00,95215,95260,94915,95010,470085,133799
2020.06.25,14:00:00,95010,95025,94575,94690,556598,161762
2020.06.25,14:30:00,94690,95185,94580,95100,642621,180920
2020.06.25,15:00:00,95100,95200,94805,94885,498732,144338
2020.06.25,15:30:00,94885,95440,94715,95355,602809,170362
2020.06.25,16:00:00,95355,96450,95250,96300,921675,252758
2020.06.25,16:30:00,96300,96515,96030,96270,726458,194399
2020.06.25,17:00:00,96275,96295,96100,96205,229434,66861
2020.06.25,17:30:00,96215,96215,95880,96190,162009,45170
2020.06.26,09:00:00,95990,96090,95530,95590,575456,206482
2020.06.26,09:30:00,95585,95880,95360,95485,797323,266990
2020.06.26,10:00:00,95485,96025,95385,95760,922567,290104
2020.06.26,10:30:00,95760,96125,95075,95585,1437813,414158
2020.06.26,11:00:00,95580,95640,94870,95190,1122607,330540
2020.06.26,11:30:00,95190,95365,94795,95130,948644,261572
2020.06.26,12:00:00,95135,95435,94605,94855,804773,213329
2020.06.26,12:30:00,94855,95165,94740,95080,484670,130428
2020.06.26,13:00:00,95080,95105,94545,94835,574812,152913
2020.06.26,13:30:00,94835,95010,94600,94945,479645,131474
2020.06.26,14:00:00,94945,95060,94620,94665,545788,146255
2020.06.26,14:30:00,94670,94835,94295,94305,624638,169235
2020.06.26,15:00:00,94305,94530,94215,94330,580038,153178
2020.06.26,15:30:00,94330,94350,93835,93970,651361,169507
2020.06.26,16:00:00,93970,94070,93645,93825,646933,163848
2020.06.26,16:30:00,93825,94040,93605,93760,614720,149957
2020.06.26,17:00:00,93760,93945,93580,93595,316007,82891
2020.06.26,17:30:00,93600,93660,93420,93450,184776,49636
2020.06.29,09:00:00,94230,94830,94155,94370,631417,223353
2020.06.29,09:30:00,94365,94750,94340,94635,680024,223643
2020.06.29,10:00:00,94640,94980,94510,94925,912449,276266
2020.06.29,10:30:00,94925,95025,93945,94320,1381558,425028
2020.06.29,11:00:00,94325,95240,94280,95030,1046564,324953
2020.06.29,11:30:00,95030,95350,94830,94850,873878,247382
2020.06.29,12:00:00,94850,94975,94465,94910,736119,208846
2020.06.29,12:30:00,94910,95070,94560,94695,561982,159118
2020.06.29,13:00:00,94690,95065,94480,94935,530165,145604
2020.06.29,13:30:00,94935,95420,94930,95135,563124,162130
2020.06.29,14:00:00,95135,95385,95035,95295,542715,150802
2020.06.29,14:30:00,95290,95550,95125,95370,588977,163123
2020.06.29,15:00:00,95370,95645,95270,95410,647005,180672
2020.06.29,15:30:00,95415,95465,95115,95230,577608,162412
2020.06.29,16:00:00,95230,95635,95080,95510,582666,166626
2020.06.29,16:30:00,95510,95905,95365,95895,647769,174918
2020.06.29,17:00:00,95890,96195,95735,96095,418884,115137
2020.06.29,17:30:00,96090,96270,95980,96180,196081,56403
2020.06.30,09:00:00,95800,95980,95225,95280,599403,223872
2020.06.30,09:30:00,95285,95435,95135,95270,534641,183686
2020.06.30,10:00:00,95275,95465,94935,95405,796705,244327
2020.06.30,10:30:00,95405,95530,94905,95070,1060661,297428
2020.06.30,11:00:00,95075,95660,94925,95610,803612,220639
2020.06.30,11:30:00,95605,96405,95490,96350,886358,235072
2020.06.30,12:00:00,96355,96495,96105,96200,687214,196650
2020.06.30,12:30:00,96200,96225,95895,95920,452761,145257
2020.06.30,13:00:00,95920,96355,95870,96065,507404,164992
2020.06.30,13:30:00,96065,96255,95800,95890,555703,178848
2020.06.30,14:00:00,95895,96080,95800,95990,455585,148542
2020.06.30,14:30:00,95995,96085,95600,95765,558228,164954
2020.06.30,15:00:00,95765,96105,95535,96085,657971,181856
2020.06.30,15:30:00,96085,96145,95575,95575,555219,158348
2020.06.30,16:00:00,95575,95640,95050,95360,805330,210503
2020.06.30,16:30:00,95355,96075,95255,95580,887865,242184
2020.06.30,17:00:00,95575,95630,95050,95155,508035,146358
2020.06.30,17:30:00,95150,95235,95050,95100,160383,45777
2020.07.01,09:00:00,94420,95190,94390,95140,575339,202127
2020.07.01,09:30:00,95140,95640,95060,95620,720940,217651
2020.07.01,10:00:00,95620,95970,95535,95805,1001569,292913
2020.07.01,10:30:00,95800,96845,95765,96665,1217329,350261
2020.07.01,11:00:00,96665,97110,96605,96935,897904,255895
2020.07.01,11:30:00,96935,97015,96360,96695,826028,232250
2020.07.01,12:00:00,96695,96760,96230,96305,712942,191080
2020.07.01,12:30:00,96305,96845,96250,96760,555064,145867
2020.07.01,13:00:00,96765,96985,96595,96655,577367,160905
2020.07.01,13:30:00,96655,96735,96420,96635,581715,151710
2020.07.01,14:00:00,96640,96695,96375,96505,466692,124641
2020.07.01,14:30:00,96510,96520,96155,96370,588573,152836
2020.07.01,15:00:00,96365,96645,96185,96270,658813,179749
2020.07.01,15:30:00,96265,96355,95870,96120,674568,183339
2020.07.01,16:00:00,96115,96445,96005,96335,611758,163165
2020.07.01,16:30:00,96335,96525,96190,96320,567665,148531
2020.07.01,17:00:00,96325,96550,96235,96440,295042,76868
2020.07.01,17:30:00,96440,96515,96100,96130,159201,41196
2020.07.02,09:00:00,97515,97535,97030,97375,676925,253850
2020.07.02,09:30:00,97380,98085,97360,97915,782518,280305
2020.07.02,10:00:00,97915,97945,97405,97560,733643,233553
2020.07.02,10:30:00,97555,98180,97450,97920,1122878,354340
2020.07.02,11:00:00,97910,98045,97100,97105,876879,268293
2020.07.02,11:30:00,97110,97130,96640,96890,1117287,317118
2020.07.02,12:00:00,96890,97170,96735,97015,714862,199071
2020.07.02,12:30:00,97020,97255,96760,96820,561220,157400
2020.07.02,13:00:00,96820,96975,96615,96965,478455,131283
2020.07.02,13:30:00,96960,96980,96610,96855,454410,128570
2020.07.02,14:00:00,96850,96890,96680,96835,380420,103409
2020.07.02,14:30:00,96835,97065,96800,96870,465163,133976
2020.07.02,15:00:00,96875,96890,96190,96520,798628,216253
2020.07.02,15:30:00,96520,96675,96350,96425,545852,149955
2020.07.02,16:00:00,96430,96770,96385,96665,535111,142207
2020.07.02,16:30:00,96665,96680,96120,96245,606720,154270
2020.07.02,17:00:00,96250,96410,96150,96355,338895,89170
2020.07.02,17:30:00,96360,96540,96270,96480,229263,62862
2020.07.03,09:00:00,96630,96740,96290,96370,462927,172529
2020.07.03,09:30:00,96370,96595,96275,96285,620776,207162
2020.07.03,10:00:00,96285,96360,96010,96215,670796,214381
2020.07.03,10:30:00,96215,96665,96140,96520,754479,229336
2020.07.03,11:00:00,96520,96795,96455,96580,676759,200816
2020.07.03,11:30:00,96575,96655,96280,96510,651284,190265
2020.07.03,12:00:00,96510,96610,96355,96480,409323,119183
2020.07.03,12:30:00,96475,96790,96450,96605,417184,123220
2020.07.03,13:00:00,96610,96715,96550,96680,277667,80284
2020.07.03,13:30:00,96680,96745,96540,96620,268627,78708
2020.07.03,14:00:00,96625,96715,96575,96625,167356,50022
2020.07.03,14:30:00,96625,96715,96600,96660,144128,42898
2020.07.03,15:00:00,96665,96950,96655,96805,346577,103143
2020.07.03,15:30:00,96805,96950,96740,96875,269779,85706
2020.07.03,16:00:00,96875,96930,96765,96855,225965,66884
2020.07.03,16:30:00,96855,96930,96780,96875,205766,57197
2020.07.03,17:00:00,96870,96900,96805,96855,153786,39570
2020.07.03,17:30:00,96850,96990,96805,96990,105020,25521
2020.07.06,09:00:00,98605,98780,98415,98585,510837,169412
2020.07.06,09:30:00,98585,98635,98420,98580,369247,110985
2020.07.06,10:00:00,98580,98755,98300,98545,812839,238264
2020.07.06,10:30:00,98545,99245,98435,99195,1010657,287956
2020.07.06,11:00:00,99190,99385,98950,99195,1039692,281660
2020.07.06,11:30:00,99190,99490,99095,99440,678482,182403
2020.07.06,12:00:00,99435,99465,99180,99335,512830,142239
2020.07.06,12:30:00,99335,99380,98935,98955,494774,133264
2020.07.06,13:00:00,98955,99050,98810,99015,555812,146641
2020.07.06,13:30:00,99020,99130,98845,98910,494399,133911
2020.07.06,14:00:00,98910,98945,98650,98840,592066,152783
2020.07.06,14:30:00,98840,98980,98730,98925,517776,139547
2020.07.06,15:00:00,98925,98925,98480,98645,671069,171575
2020.07.06,15:30:00,98645,98720,98465,98610,490266,126488
2020.07.06,16:00:00,98615,98840,98580,98805,496022,125747
2020.07.06,16:30:00,98805,99275,98800,99210,688943,162428
2020.07.06,17:00:00,99215,99230,99080,99140,248601,62529
2020.07.06,17:30:00,99140,99260,99065,99260,165215,45382
2020.07.07,09:00:00,98530,98535,98170,98315,564173,193375
2020.07.07,09:30:00,98310,98700,98100,98660,682962,216104
2020.07.07,10:00:00,98660,98790,98565,98740,784111,220802
2020.07.07,10:30:00,98735,99060,98625,98870,994360,273939
2020.07.07,11:00:00,98870,99110,98620,98685,910355,244199
2020.07.07,11:30:00,98680,98730,98355,98590,782554,208591
2020.07.07,12:00:00,98590,98750,98405,98510,828966,216839
2020.07.07,12:30:00,98505,98535,97575,97585,1047887,260899
2020.07.07,13:00:00,97580,97820,97540,97605,543900,137727
2020.07.07,13:30:00,97610,97900,97370,97880,579981,157265
2020.07.07,14:00:00,97875,97970,97595,97925,626924,161347
2020.07.07,14:30:00,97925,98160,97865,98045,584833,146740
2020.07.07,15:00:00,98040,98285,97845,98150,687154,168137
2020.07.07,15:30:00,98155,98160,97780,98080,752741,178560
2020.07.07,16:00:00,98080,98125,97735,98000,687970,166475
2020.07.07,16:30:00,98000,98050,97760,97825,543457,126033
2020.07.07,17:00:00,97825,98000,97785,97970,203014,50948
2020.07.07,17:30:00,97965,98065,97850,97950,164205,44986
2020.07.08,09:00:00,98350,98670,98275,98480,494648,162129
2020.07.08,09:30:00,98480,98730,98210,98690,765798,229368
2020.07.08,10:00:00,98690,99385,98625,99290,1161184,317008
2020.07.08,10:30:00,99290,99865,99135,99640,1206519,305428
2020.07.08,11:00:00,99645,100020,99390,99465,1041529,264618
2020.07.08,11:30:00,99465,99750,99360,99615,771670,210514
2020.07.08,12:00:00,99620,99640,99190,99440,877905,236192
2020.07.08,12:30:00,99445,99790,99430,99675,610650,155687
2020.07.08,13:00:00,99675,99910,99550,99740,523737,130939
2020.07.08,13:30:00,99735,99760,99510,99710,505386,125167
2020.07.08,14:00:00,99715,99750,99430,99540,389086,106238
2020.07.08,14:30:00,99540,99790,99525,99660,546318,138589
2020.07.08,15:00:00,99655,100055,99605,99815,641020,167447
2020.07.08,15:30:00,99815,99960,99710,99905,540893,148336
2020.07.08,16:00:00,99900,100155,99890,100085,616638,159996
2020.07.08,16:30:00,100080,100175,99960,100105,489996,126217
2020.07.08,17:00:00,100100,100115,99980,100015,201320,52302
2020.07.08,17:30:00,100010,100150,100000,100150,139196,35134
2020.07.09,09:00:00,99900,100245,99755,100055,639487,214651
2020.07.09,09:30:00,100060,100385,99970,100285,824840,256152
2020.07.09,10:00:00,100290,100290,99570,99950,1090512,318250
2020.07.09,10:30:00,99945,100115,99330,99600,1360378,377670
2020.07.09,11:00:00,99595,99860,99370,99850,890250,252013
2020.07.09,11:30:00,99850,99945,99270,99315,1039011,283332
2020.07.09,12:00:00,99320,99525,98925,99295,1046787,286897
2020.07.09,12:30:00,99300,99415,99095,99315,562090,151432
2020.07.09,13:00:00,99315,99600,99280,99345,503578,133135
2020.07.09,13:30:00,99350,99530,99190,99375,529200,134470
2020.07.09,14:00:00,99375,99560,99220,99260,467702,119243
2020.07.09,14:30:00,99265,99430,99125,99195,498015,130602
2020.07.09,15:00:00,99200,99580,99110,99535,529641,140410
2020.07.09,15:30:00,99530,99575,99300,99375,454671,115291
2020.07.09,16:00:00,99370,99540,99195,99235,553760,133180
2020.07.09,16:30:00,99235,99470,99100,99235,592439,144812
2020.07.09,17:00:00,99235,99285,99070,99155,271934,69874
2020.07.09,17:30:00,99155,99200,99050,99100,111145,30780
2020.07.10,09:00:00,98900,99095,98575,98695,608771,207893
2020.07.10,09:30:00,98700,99100,98585,99010,978935,289318
2020.07.10,10:00:00,99010,99380,99005,99090,937300,279095
2020.07.10,10:30:00,99090,99545,98750,99525,1313969,366892
2020.07.10,11:00:00,99525,99840,99315,99805,961692,261571
2020.07.10,11:30:00,99805,100000,99715,99840,756326,200609
2020.07.10,12:00:00,99845,99930,99650,99780,606051,152700
2020.07.10,12:30:00,99780,99925,99670,99800,528682,132015
2020.07.10,13:00:00,99800,99840,99600,99640,437790,111213
2020.07.10,13:30:00,99645,99795,99580,99750,434426,107676
2020.07.10,14:00:00,99745,99750,99610,99700,318171,77455
2020.07.10,14:30:00,99700,99935,99625,99770,552946,140801
2020.07.10,15:00:00,99770,99845,99650,99770,384718,91336
2020.07.10,15:30:00,99770,99975,99720,99960,444797,105956
2020.07.10,16:00:00,99960,100150,99880,100095,551638,140454
2020.07.10,16:30:00,100090,100225,100030,100115,456826,111968
2020.07.10,17:00:00,100115,100220,100100,100180,165026,39026
2020.07.10,17:30:00,100175,100250,99870,99900,234804,48040
2020.07.13,09:00:00,100750,100935,100585,100700,528439,174841
2020.07.13,09:30:00,100700,100900,100610,100745,532166,166749
2020.07.13,10:00:00,100745,100990,100550,100975,980305,284938
2020.07.13,10:30:00,100975,101040,100495,100555,1094173,316033
2020.07.13,11:00:00,100560,100885,100435,100885,725800,211653
2020.07.13,11:30:00,100880,101020,100740,100995,613595,171314
2020.07.13,12:00:00,100995,101010,100775,100820,489469,140146
2020.07.13,12:30:00,100820,100860,100620,100805,466681,129955
2020.07.13,13:00:00,100800,100835,100670,100725,299363,80583
2020.07.13,13:30:00,100730,100820,100660,100780,326760,88584
2020.07.13,14:00:00,100785,100870,100710,100760,342355,93820
2020.07.13,14:30:00,100760,100835,100700,100755,353288,90990
2020.07.13,15:00:00,100755,100790,100305,100330,831425,216450
2020.07.13,15:30:00,100330,100330,100050,100270,773505,204510
2020.07.13,16:00:00,100275,100290,99665,99670,982013,245658
2020.07.13,16:30:00,99670,99745,98610,98710,1410694,345187
2020.07.13,17:00:00,98710,98805,98535,98735,397840,91834
2020.07.13,17:30:00,98740,98750,98300,98300,175265,45554
2020.07.14,09:00:00,99195,99575,98935,99455,673539,219454
2020.07.14,09:30:00,99455,99465,98730,98750,1158928,355610
2020.07.14,10:00:00,98750,99020,98555,98860,1101667,335677
2020.07.14,10:30:00,98865,99430,98695,99380,1595083,441610
2020.07.14,11:00:00,99385,99445,98360,98550,1433199,402440
2020.07.14,11:30:00,98550,99215,98545,99165,1015245,272176
2020.07.14,12:00:00,99165,99535,99045,99475,929456,246901
2020.07.14,12:30:00,99475,100080,99430,99890,886732,225359
2020.07.14,13:00:00,99890,100175,99830,99885,641878,167608
2020.07.14,13:30:00,99890,100015,99735,99805,461096,119223
2020.07.14,14:00:00,99800,100080,99675,99915,581467,156710
2020.07.14,14:30:00,99910,100405,99885,100240,833249,218563
2020.07.14,15:00:00,100245,100485,100175,100460,655040,171193
2020.07.14,15:30:00,100460,100615,100215,100555,669633,173723
2020.07.14,16:00:00,100560,100610,100295,100455,624420,157690
2020.07.14,16:30:00,100455,100685,100410,100510,564129,138926
